IP 地址,已发送,已接收,丢包率,平均延迟,下载速度 (MB/s)
104.27.52.231,4,2,0.50,220.96,0.00
104.25.136.118,4,2,0.50,220.96,0.00
104.16.98.181,4,2,0.50,221.08,0.00
104.25.30.239,4,2,0.50,221.23,0.00
104.27.91.246,4,2,0.50,221.38,0.00
104.29.67.146,4,2,0.50,221.59,0.00
104.16.97.98,4,2,0.50,222.09,0.00
104.25.135.243,4,2,0.50,222.13,0.00
104.22.7.98,4,2,0.50,222.23,0.00
104.24.142.101,4,2,0.50,222.32,0.00
104.20.64.23,4,2,0.50,222.43,0.00
104.25.221.120,4,2,0.50,222.73,0.00
104.24.221.188,4,2,0.50,222.76,0.00
104.20.75.30,4,2,0.50,222.78,0.00
104.27.100.150,4,2,0.50,223.03,0.00
104.25.165.0,4,2,0.50,223.19,0.00
104.23.96.224,4,2,0.50,223.33,0.00
104.24.243.192,4,2,0.50,223.37,0.00
104.20.186.130,4,2,0.50,223.44,0.00
104.24.141.237,4,2,0.50,223.51,0.00
104.24.52.241,4,2,0.50,223.51,0.00
104.24.6.204,4,2,0.50,223.58,0.00
104.24.2.72,4,2,0.50,223.88,0.00
104.25.46.182,4,2,0.50,223.95,0.00
104.25.3.183,4,2,0.50,223.97,0.00
104.24.51.176,4,2,0.50,224.06,0.00
104.24.170.234,4,2,0.50,224.23,0.00
104.20.184.50,4,2,0.50,224.24,0.00
104.25.74.151,4,2,0.50,224.47,0.00
104.24.13.40,4,2,0.50,224.56,0.00
104.25.87.114,4,2,0.50,224.83,0.00
104.24.253.65,4,2,0.50,225.14,0.00
104.24.172.67,4,2,0.50,225.18,0.00
104.20.146.30,4,2,0.50,225.24,0.00
104.24.66.172,4,2,0.50,225.25,0.00
104.25.236.126,4,2,0.50,225.34,0.00
104.27.106.50,4,2,0.50,225.44,0.00
104.25.83.139,4,2,0.50,225.48,0.00
104.24.3.135,4,2,0.50,225.76,0.00
104.25.75.190,4,2,0.50,225.80,0.00
104.27.13.8,4,2,0.50,225.87,0.00
104.24.4.14,4,2,0.50,226.02,0.00
104.23.136.97,4,2,0.50,226.34,0.00
104.21.3.197,4,2,0.50,226.43,0.00
104.22.42.205,4,2,0.50,226.82,0.00
104.25.108.79,4,2,0.50,226.95,0.00
104.24.53.191,4,2,0.50,227.18,0.00
104.25.208.163,4,2,0.50,227.19,0.00
104.23.141.56,4,2,0.50,227.33,0.00
104.20.66.66,4,2,0.50,227.42,0.00
104.25.66.104,4,2,0.50,227.52,0.00
104.25.15.204,4,2,0.50,227.73,0.00
104.24.21.109,4,2,0.50,227.96,0.00
104.20.117.80,4,2,0.50,228.12,0.00
104.25.67.68,4,2,0.50,228.14,0.00
104.20.114.57,4,2,0.50,228.14,0.00
104.24.245.49,4,2,0.50,228.36,0.00
104.23.142.2,4,2,0.50,228.45,0.00
104.27.96.70,4,2,0.50,228.73,0.00
104.25.133.192,4,2,0.50,228.83,0.00
104.25.57.121,4,2,0.50,228.84,0.00
104.25.51.150,4,2,0.50,228.84,0.00
104.22.11.106,4,2,0.50,228.94,0.00
104.24.192.192,4,2,0.50,228.98,0.00
104.24.78.174,4,2,0.50,229.06,0.00
104.24.9.64,4,2,0.50,229.09,0.00
104.22.47.88,4,2,0.50,229.20,0.00
104.20.11.107,4,2,0.50,229.28,0.00
104.25.238.2,4,2,0.50,229.32,0.00
104.24.202.169,4,2,0.50,229.33,0.00
104.23.132.93,4,2,0.50,229.58,0.00
104.24.58.67,4,2,0.50,230.13,0.00
104.24.48.69,4,2,0.50,230.13,0.00
104.20.62.6,4,2,0.50,230.37,0.00
104.22.35.100,4,2,0.50,230.38,0.00
104.24.240.13,4,2,0.50,230.42,0.00
104.25.169.82,4,2,0.50,230.44,0.00
104.25.170.92,4,2,0.50,230.69,0.00
104.27.94.55,4,2,0.50,230.86,0.00
104.26.9.113,4,2,0.50,230.93,0.00
104.25.137.90,4,2,0.50,230.98,0.00
104.24.132.163,4,2,0.50,230.99,0.00
104.24.50.214,4,2,0.50,231.69,0.00
104.24.91.21,4,2,0.50,231.72,0.00
104.25.235.120,4,2,0.50,231.88,0.00
104.24.10.91,4,2,0.50,232.56,0.00
104.20.78.247,4,2,0.50,232.79,0.00
104.24.246.157,4,2,0.50,232.81,0.00
104.25.175.240,4,2,0.50,232.87,0.00
104.27.71.123,4,2,0.50,233.24,0.00
104.27.192.162,4,2,0.50,233.70,0.00
104.20.8.39,4,2,0.50,233.86,0.00
104.25.127.211,4,2,0.50,233.91,0.00
104.24.233.91,4,2,0.50,234.03,0.00
104.23.135.164,4,2,0.50,234.07,0.00
104.24.62.178,4,2,0.50,234.12,0.00
104.20.222.198,4,2,0.50,234.24,0.00
104.27.107.99,4,2,0.50,234.25,0.00
104.25.13.9,4,2,0.50,234.28,0.00
104.24.46.157,4,2,0.50,234.45,0.00
104.25.158.165,4,2,0.50,234.62,0.00
104.25.233.153,4,2,0.50,234.65,0.00
104.23.128.174,4,2,0.50,234.80,0.00
104.25.72.71,4,2,0.50,234.92,0.00
104.27.56.242,4,2,0.50,234.95,0.00
104.24.60.243,4,2,0.50,234.96,0.00
104.24.146.192,4,2,0.50,235.10,0.00
104.20.245.87,4,2,0.50,235.26,0.00
104.25.14.99,4,2,0.50,235.53,0.00
104.25.54.139,4,2,0.50,235.92,0.00
104.20.116.235,4,2,0.50,236.01,0.00
104.20.18.189,4,2,0.50,236.09,0.00
104.20.236.183,4,2,0.50,236.29,0.00
104.23.139.30,4,2,0.50,236.31,0.00
104.27.55.198,4,2,0.50,236.43,0.00
104.24.188.96,4,2,0.50,236.86,0.00
104.25.21.8,4,2,0.50,238.03,0.00
104.24.69.98,4,2,0.50,238.05,0.00
104.25.70.126,4,2,0.50,238.08,0.00
104.20.157.20,4,2,0.50,238.14,0.00
104.25.4.164,4,2,0.50,238.59,0.00
104.24.255.181,4,2,0.50,238.62,0.00
104.27.11.27,4,2,0.50,239.38,0.00
104.25.232.177,4,2,0.50,240.05,0.00
104.24.137.17,4,2,0.50,240.33,0.00
104.24.56.248,4,2,0.50,240.49,0.00
104.25.255.147,4,2,0.50,240.89,0.00
104.26.13.224,4,2,0.50,241.92,0.00
104.24.57.105,4,2,0.50,244.01,0.00
104.20.115.126,4,2,0.50,245.69,0.00
104.16.47.0,4,2,0.50,249.76,0.00
104.18.50.112,4,1,0.75,150.36,0.00
104.19.115.234,4,1,0.75,150.75,0.00
104.17.10.99,4,1,0.75,152.27,0.00
104.19.77.63,4,1,0.75,152.29,0.00
104.18.7.184,4,1,0.75,152.80,0.00
104.17.118.136,4,1,0.75,153.25,0.00
104.18.157.127,4,1,0.75,153.26,0.00
104.18.221.162,4,1,0.75,154.12,0.00
104.17.254.50,4,1,0.75,154.12,0.00
104.19.210.186,4,1,0.75,154.16,0.00
104.19.209.114,4,1,0.75,154.97,0.00
104.19.166.0,4,1,0.75,155.60,0.00
104.18.234.100,4,1,0.75,155.72,0.00
104.19.3.97,4,1,0.75,155.74,0.00
104.18.229.164,4,1,0.75,156.07,0.00
104.18.105.27,4,1,0.75,156.50,0.00
104.19.235.102,4,1,0.75,157.29,0.00
104.18.44.183,4,1,0.75,158.12,0.00
104.19.233.53,4,1,0.75,158.34,0.00
104.19.227.112,4,1,0.75,158.34,0.00
104.19.232.76,4,1,0.75,158.34,0.00
104.19.241.121,4,1,0.75,158.34,0.00
104.19.51.206,4,1,0.75,158.38,0.00
104.19.254.22,4,1,0.75,158.47,0.00
104.19.207.215,4,1,0.75,158.99,0.00
104.18.104.171,4,1,0.75,159.05,0.00
104.18.120.26,4,1,0.75,159.15,0.00
104.18.242.28,4,1,0.75,160.05,0.00
104.18.18.34,4,1,0.75,160.15,0.00
104.17.166.48,4,1,0.75,160.45,0.00
104.19.255.191,4,1,0.75,160.48,0.00
104.18.223.247,4,1,0.75,160.56,0.00
104.17.126.43,4,1,0.75,160.73,0.00
104.19.121.152,4,1,0.75,160.84,0.00
104.19.149.232,4,1,0.75,161.08,0.00
104.18.240.96,4,1,0.75,161.16,0.00
104.18.115.44,4,1,0.75,161.18,0.00
104.18.119.137,4,1,0.75,161.18,0.00
104.18.42.165,4,1,0.75,161.24,0.00
104.18.101.206,4,1,0.75,161.30,0.00
104.16.35.86,4,1,0.75,161.36,0.00
104.16.210.20,4,1,0.75,161.50,0.00
104.16.209.55,4,1,0.75,161.55,0.00
104.18.123.86,4,1,0.75,161.69,0.00
104.19.221.50,4,1,0.75,161.79,0.00
104.17.53.41,4,1,0.75,161.83,0.00
104.18.252.234,4,1,0.75,161.90,0.00
104.18.214.95,4,1,0.75,161.95,0.00
104.18.23.251,4,1,0.75,162.29,0.00
104.18.211.92,4,1,0.75,162.46,0.00
104.19.215.100,4,1,0.75,162.96,0.00
104.18.231.2,4,1,0.75,163.00,0.00
104.18.49.198,4,1,0.75,163.54,0.00
104.17.68.159,4,1,0.75,163.70,0.00
104.19.122.97,4,1,0.75,163.97,0.00
104.19.242.20,4,1,0.75,164.16,0.00
104.17.131.77,4,1,0.75,164.16,0.00
104.17.141.135,4,1,0.75,164.16,0.00
104.17.138.244,4,1,0.75,164.16,0.00
104.18.39.238,4,1,0.75,164.20,0.00
104.18.113.114,4,1,0.75,164.22,0.00
104.22.52.254,4,1,0.75,164.35,0.00
104.18.31.107,4,1,0.75,164.42,0.00
104.19.120.190,4,1,0.75,164.50,0.00
104.18.232.6,4,1,0.75,164.65,0.00
104.19.224.229,4,1,0.75,164.70,0.00
104.21.232.223,4,1,0.75,164.95,0.00
104.21.225.57,4,1,0.75,164.95,0.00
104.21.224.157,4,1,0.75,164.95,0.00
104.17.128.236,4,1,0.75,165.04,0.00
104.18.116.109,4,1,0.75,165.15,0.00
104.16.211.133,4,1,0.75,165.16,0.00
104.19.204.70,4,1,0.75,165.19,0.00
104.17.253.219,4,1,0.75,165.26,0.00
104.18.100.235,4,1,0.75,165.38,0.00
104.21.230.216,4,1,0.75,165.46,0.00
104.17.66.183,4,1,0.75,165.54,0.00
104.16.220.91,4,1,0.75,165.62,0.00
104.21.238.121,4,1,0.75,165.63,0.00
104.19.65.30,4,1,0.75,165.67,0.00
104.22.17.184,4,1,0.75,165.85,0.00
104.17.143.77,4,1,0.75,165.88,0.00
104.18.48.113,4,1,0.75,166.13,0.00
104.18.26.230,4,1,0.75,166.18,0.00
104.18.108.191,4,1,0.75,166.39,0.00
104.18.109.122,4,1,0.75,166.39,0.00
104.18.216.64,4,1,0.75,166.44,0.00
104.19.246.248,4,1,0.75,166.71,0.00
104.19.244.47,4,1,0.75,166.71,0.00
104.21.239.133,4,1,0.75,166.76,0.00
104.17.121.223,4,1,0.75,167.40,0.00
104.22.53.133,4,1,0.75,167.63,0.00
104.17.135.8,4,1,0.75,167.82,0.00
104.17.134.214,4,1,0.75,167.82,0.00
104.17.133.171,4,1,0.75,167.82,0.00
104.19.134.190,4,1,0.75,167.83,0.00
104.18.29.172,4,1,0.75,167.86,0.00
104.18.217.6,4,1,0.75,167.88,0.00
104.19.56.251,4,1,0.75,167.94,0.00
104.21.234.2,4,1,0.75,167.99,0.00
104.19.119.130,4,1,0.75,168.23,0.00
104.17.136.246,4,1,0.75,168.33,0.00
104.18.247.150,4,1,0.75,168.58,0.00
104.19.216.122,4,1,0.75,168.98,0.00
104.17.117.243,4,1,0.75,169.67,0.00
104.18.245.73,4,1,0.75,169.72,0.00
104.17.142.47,4,1,0.75,169.88,0.00
104.18.213.115,4,1,0.75,170.35,0.00
104.18.150.79,4,1,0.75,170.36,0.00
104.19.251.145,4,1,0.75,170.52,0.00
104.21.231.79,4,1,0.75,170.65,0.00
104.21.229.133,4,1,0.75,170.65,0.00
104.19.240.52,4,1,0.75,170.83,0.00
104.19.132.33,4,1,0.75,171.04,0.00
104.19.249.40,4,1,0.75,171.04,0.00
104.19.245.126,4,1,0.75,171.34,0.00
104.19.130.141,4,1,0.75,171.41,0.00
104.19.218.35,4,1,0.75,171.52,0.00
104.17.12.245,4,1,0.75,171.63,0.00
104.18.222.243,4,1,0.75,171.64,0.00
104.18.233.161,4,1,0.75,171.64,0.00
104.19.220.252,4,1,0.75,171.66,0.00
104.19.253.249,4,1,0.75,171.68,0.00
104.16.36.126,4,1,0.75,171.70,0.00
104.16.33.25,4,1,0.75,171.70,0.00
104.17.204.253,4,1,0.75,171.95,0.00
104.19.136.137,4,1,0.75,172.18,0.00
104.17.173.213,4,1,0.75,172.60,0.00
104.19.211.158,4,1,0.75,172.69,0.00
104.19.137.83,4,1,0.75,172.84,0.00
104.19.252.100,4,1,0.75,172.84,0.00
104.19.133.0,4,1,0.75,173.34,0.00
104.19.219.55,4,1,0.75,173.34,0.00
104.17.130.25,4,1,0.75,173.54,0.00
104.18.106.217,4,1,0.75,173.64,0.00
104.19.8.199,4,1,0.75,173.64,0.00
104.19.247.106,4,1,0.75,173.85,0.00
104.17.156.172,4,1,0.75,173.93,0.00
104.21.228.89,4,1,0.75,174.04,0.00
104.17.137.16,4,1,0.75,174.05,0.00
104.18.227.47,4,1,0.75,174.09,0.00
104.17.124.143,4,1,0.75,174.09,0.00
104.19.217.211,4,1,0.75,174.10,0.00
104.19.212.219,4,1,0.75,174.17,0.00
104.18.45.127,4,1,0.75,174.42,0.00
104.19.2.211,4,1,0.75,174.88,0.00
104.18.241.152,4,1,0.75,174.88,0.00
104.18.215.187,4,1,0.75,175.01,0.00
104.19.150.9,4,1,0.75,175.53,0.00
104.17.181.170,4,1,0.75,175.60,0.00
104.17.160.152,4,1,0.75,175.66,0.00
104.17.74.234,4,1,0.75,175.69,0.00
104.19.118.109,4,1,0.75,175.72,0.00
104.18.111.55,4,1,0.75,175.72,0.00
104.17.250.1,4,1,0.75,176.04,0.00
104.19.114.124,4,1,0.75,176.13,0.00
104.16.46.112,4,1,0.75,176.43,0.00
104.19.148.206,4,1,0.75,176.43,0.00
104.16.40.104,4,1,0.75,176.55,0.00
104.18.239.129,4,1,0.75,177.78,0.00
104.17.40.221,4,1,0.75,178.11,0.00
104.18.46.40,4,1,0.75,178.24,0.00
104.18.102.196,4,1,0.75,178.58,0.00
104.17.174.254,4,1,0.75,178.69,0.00
104.19.128.169,4,1,0.75,179.04,0.00
104.19.75.126,4,1,0.75,179.04,0.00
104.22.20.95,4,1,0.75,179.81,0.00
104.22.25.227,4,1,0.75,179.81,0.00
104.17.122.1,4,1,0.75,179.91,0.00
104.19.55.186,4,1,0.75,180.05,0.00
104.19.231.213,4,1,0.75,180.23,0.00
104.16.45.226,4,1,0.75,180.41,0.00
104.18.243.206,4,1,0.75,180.48,0.00
104.17.127.126,4,1,0.75,180.68,0.00
104.18.228.183,4,1,0.75,180.98,0.00
104.19.6.238,4,1,0.75,182.82,0.00
104.19.9.166,4,1,0.75,182.82,0.00
104.19.58.229,4,1,0.75,182.82,0.00
104.19.7.227,4,1,0.75,182.82,0.00
104.19.238.240,4,1,0.75,182.83,0.00
104.17.164.122,4,1,0.75,183.27,0.00
104.18.249.251,4,1,0.75,183.63,0.00
104.22.58.33,4,1,0.75,183.79,0.00
104.22.24.177,4,1,0.75,184.01,0.00
104.22.16.148,4,1,0.75,184.01,0.00
104.18.246.20,4,1,0.75,184.02,0.00
104.22.18.73,4,1,0.75,184.11,0.00
104.18.248.68,4,1,0.75,184.66,0.00
104.18.99.110,4,1,0.75,185.33,0.00
104.18.251.27,4,1,0.75,185.76,0.00
104.19.213.100,4,1,0.75,185.84,0.00
104.18.218.204,4,1,0.75,186.78,0.00
104.19.73.34,4,1,0.75,186.86,0.00
104.22.51.176,4,1,0.75,186.95,0.00
104.17.149.128,4,1,0.75,187.11,0.00
104.19.59.1,4,1,0.75,187.52,0.00
104.19.125.185,4,1,0.75,187.74,0.00
104.22.22.177,4,1,0.75,188.22,0.00
104.19.236.194,4,1,0.75,188.36,0.00
104.19.160.80,4,1,0.75,188.51,0.00
104.19.127.69,4,1,0.75,188.64,0.00
104.19.89.55,4,1,0.75,188.78,0.00
104.19.234.148,4,1,0.75,189.16,0.00
104.19.225.75,4,1,0.75,189.16,0.00
104.19.250.135,4,1,0.75,189.96,0.00
104.19.135.52,4,1,0.75,189.96,0.00
104.22.31.225,4,1,0.75,193.31,0.00
104.18.110.76,4,1,0.75,194.31,0.00
104.16.182.92,4,1,0.75,199.59,0.00
104.16.76.218,4,1,0.75,199.60,0.00
104.19.4.103,4,1,0.75,200.06,0.00
104.18.255.12,4,1,0.75,200.06,0.00
104.18.253.206,4,1,0.75,200.06,0.00
104.21.101.104,4,1,0.75,200.76,0.00
104.21.212.135,4,1,0.75,201.01,0.00
104.19.1.12,4,1,0.75,201.08,0.00
104.16.162.249,4,1,0.75,201.16,0.00
104.16.176.23,4,1,0.75,201.67,0.00
104.16.83.209,4,1,0.75,201.67,0.00
104.16.125.26,4,1,0.75,201.67,0.00
104.21.73.92,4,1,0.75,201.81,0.00
104.16.128.58,4,1,0.75,202.06,0.00
104.16.187.22,4,1,0.75,202.70,0.00
104.16.69.99,4,1,0.75,202.73,0.00
104.21.209.225,4,1,0.75,202.85,0.00
104.16.127.45,4,1,0.75,203.24,0.00
104.16.52.188,4,1,0.75,204.79,0.00
104.21.215.130,4,1,0.75,204.92,0.00
104.16.7.135,4,1,0.75,205.13,0.00
104.16.89.248,4,1,0.75,205.16,0.00
104.21.58.58,4,1,0.75,205.68,0.00
104.21.49.50,4,1,0.75,206.14,0.00
104.16.63.231,4,1,0.75,206.21,0.00
104.16.71.41,4,1,0.75,206.21,0.00
104.21.60.215,4,1,0.75,206.35,0.00
104.21.85.59,4,1,0.75,207.23,0.00
104.21.23.86,4,1,0.75,207.47,0.00
104.16.88.204,4,1,0.75,207.85,0.00
104.21.76.17,4,1,0.75,208.50,0.00
104.21.82.80,4,1,0.75,209.07,0.00
104.25.145.200,4,1,0.75,209.78,0.00
104.21.205.19,4,1,0.75,209.99,0.00
104.21.97.128,4,1,0.75,210.07,0.00
104.21.216.165,4,1,0.75,210.07,0.00
104.21.96.111,4,1,0.75,210.59,0.00
104.21.199.212,4,1,0.75,211.01,0.00
104.21.206.185,4,1,0.75,211.03,0.00
104.21.84.114,4,1,0.75,212.02,0.00
104.25.81.86,4,1,0.75,212.25,0.00
104.21.70.216,4,1,0.75,212.50,0.00
104.21.194.148,4,1,0.75,212.53,0.00
104.25.80.49,4,1,0.75,213.77,0.00
104.24.18.14,4,1,0.75,213.91,0.00
104.21.78.150,4,1,0.75,214.07,0.00
104.29.69.104,4,1,0.75,214.96,0.00
104.21.74.79,4,1,0.75,216.18,0.00
104.24.165.53,4,1,0.75,216.30,0.00
104.21.211.73,4,1,0.75,216.80,0.00
104.21.207.184,4,1,0.75,216.80,0.00
104.24.166.155,4,1,0.75,217.33,0.00
104.24.154.222,4,1,0.75,217.69,0.00
104.25.143.150,4,1,0.75,217.96,0.00
104.21.93.152,4,1,0.75,218.01,0.00
104.20.72.138,4,1,0.75,218.15,0.00
104.27.118.138,4,1,0.75,218.19,0.00
104.21.69.130,4,1,0.75,218.22,0.00
104.25.43.96,4,1,0.75,218.24,0.00
104.21.195.192,4,1,0.75,218.58,0.00
104.21.196.61,4,1,0.75,218.58,0.00
104.24.149.149,4,1,0.75,218.63,0.00
104.20.246.146,4,1,0.75,218.85,0.00
104.25.86.199,4,1,0.75,219.17,0.00
104.24.169.107,4,1,0.75,219.17,0.00
104.20.208.44,4,1,0.75,219.26,0.00
104.21.221.155,4,1,0.75,219.62,0.00
104.24.205.147,4,1,0.75,219.64,0.00
104.21.217.84,4,1,0.75,219.81,0.00
104.21.95.77,4,1,0.75,219.81,0.00
104.27.119.69,4,1,0.75,220.28,0.00
104.25.89.161,4,1,0.75,220.71,0.00
104.25.241.250,4,1,0.75,220.71,0.00
104.21.63.17,4,1,0.75,221.28,0.00
104.21.65.36,4,1,0.75,221.28,0.00
104.25.139.213,4,1,0.75,221.33,0.00
104.25.18.20,4,1,0.75,221.41,0.00
104.20.216.57,4,1,0.75,221.74,0.00
104.24.225.161,4,1,0.75,221.83,0.00
104.21.102.53,4,1,0.75,221.87,0.00
104.20.118.181,4,1,0.75,221.96,0.00
104.27.124.72,4,1,0.75,222.05,0.00
104.21.61.5,4,1,0.75,222.06,0.00
104.20.74.171,4,1,0.75,222.17,0.00
104.23.133.15,4,1,0.75,222.33,0.00
104.27.193.111,4,1,0.75,222.55,0.00
104.20.23.250,4,1,0.75,222.60,0.00
104.24.147.71,4,1,0.75,222.75,0.00
104.21.72.62,4,1,0.75,222.77,0.00
104.20.119.121,4,1,0.75,222.92,0.00
104.25.20.203,4,1,0.75,223.03,0.00
104.24.167.245,4,1,0.75,223.10,0.00
104.23.124.16,4,1,0.75,223.21,0.00
104.24.68.88,4,1,0.75,223.22,0.00
104.24.194.250,4,1,0.75,223.35,0.00
104.23.140.207,4,1,0.75,223.50,0.00
104.21.198.151,4,1,0.75,223.53,0.00
104.21.214.5,4,1,0.75,223.77,0.00
104.22.37.38,4,1,0.75,223.77,0.00
104.25.242.149,4,1,0.75,223.79,0.00
104.20.1.194,4,1,0.75,223.80,0.00
104.21.210.30,4,1,0.75,224.04,0.00
104.21.94.184,4,1,0.75,224.04,0.00
104.25.17.242,4,1,0.75,224.13,0.00
104.22.65.153,4,1,0.75,224.48,0.00
104.24.22.167,4,1,0.75,224.64,0.00
104.24.251.127,4,1,0.75,224.72,0.00
104.20.9.191,4,1,0.75,224.75,0.00
104.26.15.8,4,1,0.75,224.84,0.00
104.27.26.168,4,1,0.75,225.03,0.00
104.24.175.229,4,1,0.75,225.14,0.00
104.27.113.190,4,1,0.75,225.18,0.00
104.20.209.56,4,1,0.75,225.38,0.00
104.20.193.179,4,1,0.75,225.40,0.00
104.24.153.3,4,1,0.75,225.53,0.00
104.20.219.172,4,1,0.75,225.55,0.00
104.20.237.115,4,1,0.75,225.64,0.00
104.25.6.181,4,1,0.75,225.71,0.00
104.20.225.211,4,1,0.75,225.85,0.00
104.25.88.151,4,1,0.75,226.08,0.00
104.27.70.101,4,1,0.75,226.13,0.00
104.22.38.69,4,1,0.75,226.15,0.00
104.22.13.74,4,1,0.75,226.19,0.00
104.20.244.172,4,1,0.75,226.26,0.00
104.27.125.41,4,1,0.75,226.27,0.00
104.20.0.237,4,1,0.75,226.28,0.00
104.20.77.44,4,1,0.75,226.28,0.00
104.24.80.166,4,1,0.75,226.30,0.00
104.20.3.22,4,1,0.75,226.40,0.00
104.27.114.157,4,1,0.75,226.68,0.00
104.24.94.90,4,1,0.75,226.69,0.00
104.24.218.168,4,1,0.75,227.07,0.00
104.25.9.27,4,1,0.75,227.09,0.00
104.20.215.140,4,1,0.75,227.15,0.00
104.20.217.245,4,1,0.75,227.15,0.00
104.20.127.81,4,1,0.75,227.41,0.00
104.25.91.145,4,1,0.75,227.46,0.00
104.25.141.48,4,1,0.75,227.52,0.00
104.20.254.217,4,1,0.75,227.83,0.00
104.20.248.111,4,1,0.75,227.83,0.00
104.24.163.205,4,1,0.75,227.85,0.00
104.25.12.127,4,1,0.75,227.86,0.00
104.20.136.57,4,1,0.75,227.91,0.00
104.25.201.232,4,1,0.75,227.95,0.00
104.27.36.26,4,1,0.75,228.00,0.00
104.27.122.134,4,1,0.75,228.08,0.00
104.27.123.8,4,1,0.75,228.08,0.00
104.21.83.188,4,1,0.75,228.25,0.00
104.27.120.109,4,1,0.75,228.45,0.00
104.24.161.212,4,1,0.75,228.58,0.00
104.24.164.239,4,1,0.75,228.58,0.00
104.27.28.242,4,1,0.75,228.61,0.00
104.23.108.168,4,1,0.75,228.63,0.00
104.27.65.216,4,1,0.75,228.69,0.00
104.25.103.187,4,1,0.75,228.70,0.00
104.24.27.47,4,1,0.75,228.87,0.00
104.27.115.42,4,1,0.75,228.89,0.00
104.20.137.100,4,1,0.75,229.19,0.00
104.27.67.137,4,1,0.75,229.20,0.00
104.21.59.226,4,1,0.75,229.22,0.00
104.20.214.70,4,1,0.75,229.22,0.00
104.24.82.117,4,1,0.75,229.25,0.00
104.24.181.219,4,1,0.75,229.38,0.00
104.25.22.44,4,1,0.75,229.47,0.00
104.20.138.11,4,1,0.75,229.49,0.00
104.22.36.20,4,1,0.75,229.53,0.00
104.24.173.235,4,1,0.75,229.54,0.00
104.24.151.34,4,1,0.75,229.60,0.00
104.20.226.152,4,1,0.75,229.61,0.00
104.20.220.105,4,1,0.75,229.69,0.00
104.22.64.229,4,1,0.75,229.71,0.00
104.24.33.91,4,1,0.75,229.90,0.00
104.20.70.14,4,1,0.75,229.96,0.00
104.25.140.133,4,1,0.75,230.30,0.00
104.25.7.27,4,1,0.75,230.33,0.00
104.20.39.234,4,1,0.75,230.36,0.00
104.25.166.211,4,1,0.75,230.37,0.00
104.20.129.224,4,1,0.75,230.58,0.00
104.20.201.90,4,1,0.75,230.58,0.00
104.20.211.217,4,1,0.75,230.68,0.00
104.25.243.112,4,1,0.75,230.72,0.00
104.24.168.61,4,1,0.75,230.77,0.00
104.20.69.150,4,1,0.75,230.85,0.00
104.27.24.200,4,1,0.75,230.89,0.00
104.20.188.103,4,1,0.75,230.97,0.00
104.20.238.116,4,1,0.75,231.26,0.00
104.21.89.98,4,1,0.75,231.45,0.00
104.22.15.72,4,1,0.75,231.45,0.00
104.25.84.117,4,1,0.75,231.67,0.00
104.25.218.222,4,1,0.75,232.31,0.00
104.27.31.202,4,1,0.75,232.61,0.00
104.22.14.126,4,1,0.75,232.66,0.00
104.24.75.21,4,1,0.75,233.34,0.00
104.20.187.15,4,1,0.75,233.48,0.00
104.20.224.89,4,1,0.75,233.80,0.00
104.25.159.145,4,1,0.75,233.90,0.00
104.25.98.140,4,1,0.75,233.97,0.00
104.27.38.140,4,1,0.75,234.11,0.00
104.27.35.118,4,1,0.75,234.11,0.00
104.27.42.23,4,1,0.75,234.11,0.00
104.27.194.244,4,1,0.75,234.25,0.00
104.27.66.60,4,1,0.75,234.67,0.00
104.20.223.144,4,1,0.75,234.78,0.00
104.24.150.95,4,1,0.75,234.80,0.00
104.25.138.88,4,1,0.75,234.90,0.00
104.20.250.74,4,1,0.75,234.93,0.00
104.20.195.110,4,1,0.75,235.35,0.00
104.20.200.114,4,1,0.75,235.35,0.00
104.26.6.214,4,1,0.75,235.59,0.00
104.20.190.72,4,1,0.75,235.66,0.00
104.24.184.234,4,1,0.75,235.66,0.00
104.20.199.13,4,1,0.75,235.86,0.00
104.25.95.201,4,1,0.75,236.07,0.00
104.25.148.190,4,1,0.75,236.10,0.00
104.20.213.164,4,1,0.75,236.10,0.00
104.22.33.108,4,1,0.75,236.39,0.00
104.25.97.85,4,1,0.75,236.57,0.00
104.25.96.189,4,1,0.75,236.57,0.00
104.24.70.169,4,1,0.75,236.74,0.00
104.25.163.3,4,1,0.75,237.22,0.00
104.24.229.135,4,1,0.75,237.39,0.00
104.24.17.160,4,1,0.75,237.80,0.00
104.20.207.92,4,1,0.75,237.91,0.00
104.20.4.129,4,1,0.75,237.91,0.00
104.20.6.210,4,1,0.75,237.91,0.00
104.20.253.51,4,1,0.75,238.13,0.00
104.27.44.106,4,1,0.75,238.25,0.00
104.27.37.5,4,1,0.75,238.25,0.00
104.27.33.217,4,1,0.75,238.25,0.00
104.25.23.199,4,1,0.75,238.27,0.00
104.24.171.128,4,1,0.75,238.37,0.00
104.20.10.150,4,1,0.75,238.41,0.00
104.20.5.171,4,1,0.75,238.41,0.00
104.20.132.47,4,1,0.75,238.41,0.00
104.27.121.70,4,1,0.75,238.64,0.00
104.25.16.173,4,1,0.75,238.88,0.00
104.26.8.188,4,1,0.75,238.92,0.00
104.25.153.140,4,1,0.75,238.92,0.00
104.25.151.16,4,1,0.75,238.92,0.00
104.26.0.203,4,1,0.75,238.92,0.00
104.25.152.227,4,1,0.75,238.92,0.00
104.20.2.58,4,1,0.75,238.94,0.00
